iter	Passed	Remaining
6339	40621	23450
6340	40630	23445
6341	40639	23440
6342	40649	23435
6343	40658	23431
6344	40668	23426
6345	40677	23421
6346	40686	23416
6347	40695	23412
6348	40705	23407
6349	40714	23402
6350	40723	23397
6351	40732	23393
6352	40742	23388
6353	40751	23383
6354	40760	23378
6355	40956	23480
6356	41113	23561
6357	41120	23554
6358	41127	23548
6359	41134	23542
6360	41142	23536
6361	41149	23530
6362	41159	23526
6363	41167	23520
6364	41172	23513
6365	41178	23506
6366	41184	23499
6367	41190	23493
6368	41196	23486
6369	41202	23479
6370	41209	23473
6371	41214	23466
6372	41221	23459
6373	41226	23452
6374	41232	23446
6375	41238	23438
6376	41243	23431
6377	41248	23424
6378	41254	23417
6379	41259	23410
6380	41265	23403
6381	41270	23396
6382	41275	23389
6383	41281	23382
6384	41286	23375
6385	41292	23368
6386	41297	23361
6387	41302	23353
6388	41308	23346
6389	41313	23339
6390	41318	23332
6391	41323	23325
6392	41329	23318
6393	41334	23311
6394	41340	23304
6395	41345	23297
6396	41350	23290
6397	41356	23283
6398	41361	23275
6399	41366	23268
6400	41371	23261
6401	41376	23254
6402	41381	23246
6403	41386	23239
6404	41391	23232
6405	41397	23225
6406	41402	23217
6407	41407	23210
6408	41412	23203
6409	41417	23196
6410	41422	23189
6411	41428	23182
6412	41433	23175
6413	41438	23167
6414	41443	23160
6415	41449	23153
6416	41454	23146
6417	41459	23139
6418	41464	23131
6419	41469	23124
6420	41474	23117
6421	41479	23110
6422	41485	23103
6423	41490	23096
6424	41495	23089
6425	41501	23081
6426	41506	23074
6427	41511	23067
6428	41517	23060
6429	41522	23053
6430	41527	23046
6431	41532	23039
6432	41537	23031
6433	41542	23024
6434	41547	23017
6435	41552	23009
6436	41557	23002
6437	41562	22995
6438	41568	22988
6439	41573	22981
6440	41578	22974
6441	41584	22967
6442	41589	22960
6443	41594	22953
6444	41600	22946
6445	41605	22939
6446	41610	22932
6447	41616	22925
6448	41622	22918
6449	41627	22911
6450	41633	22904
6451	41639	22897
6452	41644	22890
6453	41650	22883
6454	41655	22876
6455	41660	22869
6456	41666	22862
6457	41672	22855
6458	41677	22848
6459	41683	22842
6460	41689	22835
6461	41694	22828
6462	41699	22820
6463	41705	22814
6464	41711	22807
6465	41716	22800
6466	41722	22793
6467	41727	22786
6468	41733	22779
6469	41738	22772
6470	41743	22765
6471	41749	22758
6472	41755	22751
6473	41760	22744
6474	41766	22737
6475	41771	22730
6476	41776	22723
6477	41782	22716
6478	41787	22709
6479	41793	22702
6480	41798	22695
6481	41804	22688
6482	41809	22681
6483	41814	22674
6484	41820	22667
6485	41825	22660
6486	41831	22653
6487	41836	22646
6488	41841	22639
6489	41847	22632
6490	41852	22625
6491	41858	22618
6492	41863	22611
6493	41869	22604
6494	41874	22597
6495	41880	22590
6496	41886	22583
6497	41891	22576
6498	41896	22569
6499	41902	22562
6500	41908	22555
6501	41913	22549
6502	41919	22542
6503	41924	22535
6504	41930	22528
6505	41935	22521
6506	41940	22514
6507	41946	22507
6508	41952	22500
6509	41957	22493
6510	41962	22486
6511	41968	22479
6512	41973	22472
6513	41979	22465
6514	41984	22458
6515	41990	22451
6516	41995	22444
6517	42000	22437
6518	42006	22430
6519	42011	22423
6520	42017	22416
6521	42022	22409
6522	42028	22402
6523	42034	22395
6524	42039	22388
6525	42045	22382
6526	42050	22375
6527	42055	22367
6528	42061	22361
6529	42067	22354
6530	42072	22347
6531	42078	22340
6532	42083	22333
6533	42089	22326
6534	42255	22404
6535	42262	22398
6536	42268	22391
6537	42273	22384
6538	42279	22377
6539	42285	22371
6540	42290	22364
6541	42296	22357
6542	42301	22350
6543	42307	22343
6544	42313	22336
6545	42319	22329
6546	42325	22323
6547	42330	22316
6548	42336	22309
6549	42341	22302
6550	42347	22295
6551	42352	22288
6552	42358	22281
6553	42363	22274
6554	42368	22266
6555	42374	22259
6556	42379	22252
6557	42385	22246
6558	42390	22239
6559	42396	22232
6560	42401	22225
6561	42407	22218
6562	42413	22211
6563	42418	22204
6564	42423	22197
6565	42429	22190
6566	42435	22183
6567	42440	22176
6568	42446	22169
6569	42451	22162
6570	42457	22155
6571	42462	22148
6572	42468	22141
6573	42473	22135
6574	42479	22128
6575	42485	22121
6576	42490	22114
6577	42496	22107
6578	42501	22100
6579	42507	22093
6580	42512	22086
6581	42518	22079
6582	42523	22072
6583	42528	22065
6584	42534	22058
6585	42539	22051
6586	42545	22044
6587	42550	22037
6588	42556	22030
6589	42561	22023
6590	42566	22016
6591	42572	22009
6592	42578	22002
6593	42583	21995
6594	42589	21988
6595	42594	21981
6596	42600	21974
6597	42605	21967
6598	42611	21961
6599	42616	21954
6600	42621	21946
6601	42627	21940
6602	42632	21933
6603	42638	21926
6604	42643	21919
6605	42649	21912
6606	42654	21905
6607	42660	21898
6608	42665	21891
6609	42671	21884
6610	42676	21877
6611	42682	21870
6612	42687	21863
6613	42693	21856
6614	42698	21849
6615	42704	21842
6616	42709	21835
6617	42715	21828
6618	42720	21821
6619	42726	21815
6620	42732	21808
6621	42738	21801
6622	42744	21794
6623	42749	21787
6624	42754	21780
6625	42760	21773
6626	42765	21766
6627	42771	21759
6628	42776	21752
6629	42782	21746
6630	42787	21739
6631	42793	21732
6632	42798	21725
6633	42804	21718
6634	42810	21711
6635	42815	21704
6636	42821	21697
6637	42826	21690
6638	42831	21683
6639	42837	21676
6640	42842	21669
6641	42848	21662
6642	42853	21655
6643	42859	21648
6644	42864	21642
6645	42870	21635
6646	42876	21628
6647	42881	21621
6648	42887	21614
6649	42892	21607
6650	42898	21600
6651	42903	21593
6652	42909	21586
6653	42914	21579
6654	42919	21572
6655	42925	21565
6656	42930	21558
6657	42936	21551
6658	42941	21544
6659	42946	21537
6660	42952	21530
6661	42957	21524
6662	42963	21517
6663	42968	21510
6664	42974	21503
6665	42979	21496
6666	42985	21489
6667	42990	21482
6668	42996	21475
6669	43001	21468
6670	43006	21461
6671	43023	21460
6672	43039	21458
6673	43056	21457
6674	43072	21455
6675	43088	21453
6676	43104	21452
6677	43120	21450
6678	43136	21448
6679	43152	21447
6680	43169	21445
6681	43185	21444
6682	43202	21442
6683	43218	21441
6684	43234	21439
6685	43476	21549
6686	43484	21543
6687	43489	21536
6688	43495	21529
6689	43501	21523
6690	43507	21516
6691	43513	21509
6692	43518	21502
6693	43524	21495
6694	43530	21489
6695	43537	21482
6696	43543	21475
6697	43548	21468
6698	43554	21461
6699	43560	21454
6700	43565	21448
6701	43571	21441
6702	43577	21434
6703	43583	21427
6704	43589	21420
6705	43594	21413
6706	43600	21407
6707	43606	21400
6708	43612	21393
6709	43618	21386
6710	43624	21379
6711	43629	21372
6712	43635	21366
6713	43641	21359
6714	43647	21352
6715	43652	21345
6716	43658	21338
6717	43664	21331
6718	43669	21324
6719	43675	21317
6720	43681	21311
6721	43687	21304
6722	43692	21297
6723	43698	21290
6724	43704	21283
6725	43710	21276
6726	43716	21269
6727	43721	21263
6728	43727	21256
6729	43733	21249
6730	43739	21242
6731	43745	21235
6732	43751	21229
6733	43757	21222
6734	43763	21215
6735	43769	21208
6736	43775	21202
6737	43781	21195
6738	43786	21188
6739	43792	21181
6740	43798	21175
6741	43804	21168
6742	43810	21161
6743	43816	21154
6744	43822	21147
6745	43828	21140
6746	43833	21134
6747	43839	21127
6748	43845	21120
6749	43851	21113
6750	43856	21106
6751	43862	21099
6752	43868	21092
6753	43874	21086
6754	43880	21079
6755	43886	21072
6756	43891	21065
6757	43897	21058
6758	43903	21052
6759	43909	21045
6760	43915	21038
6761	43921	21031
6762	43927	21025
6763	43933	21018
6764	43939	21011
6765	43945	21004
6766	43951	20998
6767	43957	20991
6768	43963	20984
6769	43969	20978
6770	43975	20971
6771	43981	20964
6772	43987	20957
6773	43993	20950
6774	43998	20944
6775	44004	20937
6776	44010	20930
6777	44015	20923
6778	44021	20916
6779	44027	20909
6780	44033	20903
6781	44039	20896
6782	44044	20889
6783	44050	20882
6784	44056	20875
6785	44062	20869
6786	44068	20862
6787	44074	20855
6788	44080	20848
6789	44085	20841
6790	44091	20834
6791	44097	20827
6792	44102	20821
6793	44108	20814
6794	44114	20807
6795	44120	20800
6796	44126	20793
6797	44131	20787
6798	44137	20780
6799	44143	20773
6800	44149	20766
6801	44155	20759
6802	44161	20753
6803	44167	20746
6804	44172	20739
6805	44178	20732
6806	44184	20725
6807	44190	20719
6808	44196	20712
6809	44201	20705
6810	44207	20698
6811	44213	20691
6812	44219	20685
6813	44225	20678
6814	44231	20671
6815	44237	20664
6816	44242	20657
6817	44249	20651
6818	44254	20644
6819	44260	20637
6820	44266	20630
6821	44272	20624
6822	44278	20617
6823	44284	20610
6824	44290	20603
6825	44296	20597
6826	44301	20590
6827	44307	20583
6828	44313	20576
6829	44319	20569
6830	44325	20563
6831	44331	20556
6832	44336	20549
6833	44343	20542
6834	44348	20536
6835	44354	20529
6836	44360	20522
6837	44366	20515
6838	44371	20508
6839	44377	20501
6840	44383	20495
6841	44389	20488
6842	44395	20481
6843	44401	20474
6844	44406	20468
6845	44412	20461
6846	44418	20454
6847	44424	20447
6848	44430	20440
6849	44436	20434
6850	44441	20427
6851	44447	20420
6852	44453	20413
6853	44505	20428
6854	44749	20530
6855	44754	20523
6856	44760	20516
6857	44765	20509
6858	44771	20502
6859	44777	20496
6860	44784	20489
6861	44790	20482
6862	44795	20475
6863	44802	20469
6864	44808	20462
6865	44814	20455
6866	44820	20448
6867	44826	20442
6868	44832	20435
6869	44838	20428
6870	44844	20421
6871	44850	20415
6872	44856	20408
6873	44862	20401
6874	44868	20394
6875	44873	20387
6876	44879	20380
6877	44885	20373
6878	44891	20367
6879	44896	20360
6880	44902	20353
6881	44907	20346
6882	44912	20338
6883	44918	20331
6884	44924	20325
6885	44929	20318
6886	44935	20311
6887	44941	20304
6888	44946	20297
6889	44952	20290
6890	44958	20283
6891	44963	20276
6892	44969	20269
6893	44974	20262
6894	44979	20255
6895	44985	20248
6896	44990	20241
6897	44995	20234
6898	45001	20227
6899	45006	20220
6900	45012	20213
6901	45018	20206
6902	45023	20199
6903	45029	20192
6904	45034	20185
6905	45039	20178
6906	45045	20171
6907	45050	20164
6908	45056	20157
6909	45061	20150
6910	45067	20143
6911	45072	20136
6912	45078	20129
6913	45083	20122
6914	45089	20115
6915	45094	20108
6916	45100	20101
6917	45105	20094
6918	45110	20087
6919	45116	20080
6920	45121	20073
6921	45126	20066
6922	45132	20059
6923	45137	20052
6924	45143	20045
6925	45148	20038
6926	45154	20031
6927	45160	20024
6928	45165	20017
6929	45171	20010
6930	45176	20003
6931	45182	19997
6932	45187	19990
6933	45193	19983
6934	45198	19976
6935	45203	19968
6936	45208	19961
6937	45214	19954
6938	45219	19947
6939	45225	19940
6940	45231	19933
6941	45236	19926
6942	45242	19920
6943	45247	19912
6944	45252	19906
6945	45258	19899
6946	45263	19891
6947	45268	19884
6948	45273	19877
6949	45279	19870
6950	45284	19863
6951	45289	19856
6952	45295	19849
6953	45300	19842
6954	45306	19835
6955	45311	19828
6956	45316	19821
6957	45322	19814
6958	45328	19807
6959	45333	19800
6960	45339	19794
6961	45344	19787
6962	45350	19780
6963	45355	19773
6964	45360	19766
6965	45366	19759
6966	45371	19752
6967	45377	19745
6968	45382	19738
6969	45388	19731
6970	45393	19724
6971	45398	19717
6972	45404	19710
6973	45409	19703
6974	45414	19696
6975	45420	19689
6976	45425	19681
6977	45430	19674
6978	45436	19668
6979	45441	19661
6980	45447	19654
6981	45452	19647
6982	45457	19640
6983	45463	19633
6984	45468	19626
6985	45474	19619
6986	45479	19612
6987	45484	19605
6988	45490	19598
6989	45495	19590
6990	45500	19583
6991	45505	19576
6992	45511	19569
6993	45517	19563
6994	45522	19556
6995	45528	19549
6996	45533	19542
6997	45539	19535
6998	45544	19528
6999	45550	19521
7000	45555	19514
7001	45560	19507
7002	45566	19500
7003	45571	19493
7004	45577	19486
7005	45582	19479
7006	45588	19472
7007	45593	19465
7008	45599	19458
7009	45604	19451
7010	45610	19444
7011	45615	19438
7012	45621	19431
7013	45626	19424
7014	45632	19417
7015	45637	19410
7016	45643	19403
7017	45648	19396
7018	45654	19389
7019	45659	19382
7020	45665	19375
7021	45670	19368
7022	45675	19361
7023	45681	19354
7024	45687	19347
7025	45692	19340
7026	45698	19334
7027	45703	19327
7028	45708	19320
7029	45714	19313
7030	45719	19306
7031	45785	19324
7032	45926	19375
7033	45932	19368
7034	45938	19361
7035	45944	19354
7036	45949	19347
7037	45955	19340
7038	45960	19333
7039	45966	19326
7040	45972	19320
7041	45978	19313
7042	45984	19306
7043	45990	19299
7044	45995	19292
7045	46001	19285
7046	46007	19279
7047	46012	19272
7048	46018	19265
7049	46023	19258
7050	46029	19251
7051	46034	19244
7052	46039	19237
7053	46045	19230
7054	46050	19223
7055	46056	19216
7056	46061	19209
7057	46066	19202
7058	46072	19195
7059	46077	19188
7060	46082	19181
7061	46088	19174
7062	46094	19167
7063	46099	19160
7064	46105	19153
7065	46110	19146
7066	46116	19139
7067	46121	19132
7068	46127	19125
7069	46132	19118
7070	46138	19111
7071	46143	19104
7072	46148	19097
7073	46154	19090
7074	46159	19083
7075	46165	19076
7076	46171	19069
7077	46176	19062
7078	46181	19055
7079	46187	19048
7080	46192	19041
7081	46197	19034
7082	46202	19027
7083	46208	19020
7084	46213	19013
7085	46219	19006
7086	46225	19000
7087	46230	18993
7088	46236	18986
7089	46241	18979
7090	46247	18972
7091	46252	18965
7092	46258	18958
7093	46263	18951
7094	46269	18944
7095	46274	18937
7096	46280	18930
7097	46285	18923
7098	46291	18916
7099	46296	18909
7100	46302	18902
7101	46307	18896
7102	46313	18889
7103	46318	18882
7104	46324	18875
7105	46329	18868
7106	46335	18861
7107	46340	18854
7108	46346	18847
7109	46351	18840
7110	46357	18833
7111	46363	18826
7112	46368	18819
7113	46374	18813
7114	46379	18806
7115	46385	18799
7116	46391	18792
7117	46397	18785
7118	46403	18779
7119	46408	18772
7120	46414	18765
7121	46420	18758
7122	46425	18751
7123	46431	18744
7124	46436	18737
7125	46442	18730
7126	46447	18723
7127	46453	18716
7128	46458	18709
7129	46464	18703
7130	46469	18696
7131	46475	18689
7132	46480	18682
7133	46485	18675
7134	46491	18668
7135	46496	18661
7136	46502	18654
7137	46508	18647
7138	46513	18640
7139	46519	18634
7140	46525	18627
7141	46531	18620
7142	46536	18613
7143	46542	18606
7144	46547	18599
7145	46553	18592
7146	46558	18585
7147	46563	18578
7148	46569	18571
7149	46574	18564
7150	46580	18558
7151	46586	18551
7152	46592	18544
7153	46597	18537
7154	46602	18530
7155	46608	18523
7156	46613	18516
7157	46619	18509
7158	46624	18502
7159	46630	18495
7160	46635	18488
7161	46640	18481
7162	46646	18474
7163	46651	18467
7164	46657	18461
7165	46662	18454
7166	46668	18447
7167	46673	18440
7168	46678	18433
7169	46684	18426
7170	46689	18419
7171	46695	18412
7172	46700	18405
7173	46706	18398
7174	46711	18391
7175	46716	18384
7176	46722	18377
7177	46728	18370
7178	46733	18363
7179	46738	18357
7180	46744	18350
7181	46749	18343
7182	46755	18336
7183	46760	18329
7184	46766	18322
7185	46771	18315
7186	46776	18308
7187	46782	18301
7188	46787	18294
7189	46793	18287
7190	46798	18280
7191	46804	18273
7192	46809	18267
7193	46815	18260
7194	46820	18253
7195	46826	18246
7196	46831	18239
7197	46837	18232
7198	46842	18225
7199	46848	18218
7200	46853	18211
7201	46858	18204
7202	46864	18197
7203	46869	18190
7204	46875	18184
7205	46880	18177
7206	46886	18170
7207	46892	18163
7208	46897	18156
7209	46902	18149
7210	46908	18142
7211	46913	18135
7212	47067	18186
7213	47075	18180
7214	47080	18173
7215	47086	18166
7216	47092	18159
7217	47098	18152
7218	47103	18145
7219	47109	18139
7220	47115	18132
7221	47121	18125
7222	47127	18119
7223	47134	18112
7224	47140	18105
7225	47148	18099
7226	47154	18093
7227	47161	18086
7228	47167	18079
7229	47172	18073
7230	47178	18066
7231	47184	18059
7232	47190	18052
7233	47196	18046
7234	47202	18039
7235	47207	18032
7236	47213	18025
7237	47219	18018
7238	47225	18012
7239	47231	18005
7240	47236	17998
7241	47242	17991
7242	47248	17984
7243	47254	17977
7244	47259	17971
7245	47265	17964
7246	47271	17957
7247	47277	17950
7248	47282	17943
7249	47288	17937
7250	47294	17930
7251	47299	17923
7252	47305	17916
7253	47311	17909
7254	47317	17902
7255	47322	17896
7256	47328	17889
7257	47334	17882
7258	47340	17875
7259	47345	17868
7260	47351	17862
7261	47357	17855
7262	47363	17848
7263	47368	17841
7264	47374	17834
7265	47380	17828
7266	47386	17821
7267	47392	17814
7268	47398	17807
7269	47403	17800
7270	47409	17794
7271	47415	17787
7272	47420	17780
7273	47426	17773
7274	47432	17766
7275	47438	17759
7276	47443	17753
7277	47449	17746
7278	47455	17739
7279	47460	17732
7280	47466	17725
7281	47472	17718
7282	47477	17712
7283	47483	17705
7284	47489	17698
7285	47494	17691
7286	47500	17684
7287	47506	17678
7288	47512	17671
7289	47518	17664
7290	47524	17657
7291	47529	17650
7292	47535	17644
7293	47541	17637
7294	47547	17630
7295	47553	17624
7296	47559	17617
7297	47565	17610
7298	47571	17603
7299	47578	17597
7300	47583	17590
7301	47589	17583
7302	47595	17577
7303	47601	17570
7304	47606	17563
7305	47612	17556
7306	47618	17549
7307	47623	17542
7308	47629	17535
7309	47635	17529
7310	47640	17522
7311	47646	17515
7312	47652	17508
7313	47658	17502
7314	47663	17495
7315	47669	17488
7316	47675	17481
7317	47680	17474
7318	47686	17467
7319	47692	17461
7320	47697	17454
7321	47703	17447
7322	47709	17440
7323	47714	17433
7324	47720	17426
7325	47726	17420
7326	47731	17413
7327	47737	17406
7328	47743	17399
7329	47749	17393
7330	47754	17386
7331	47760	17379
7332	47766	17372
7333	47771	17365
7334	47777	17358
7335	47783	17352
7336	47788	17345
7337	47794	17338
7338	47800	17331
7339	47805	17324
7340	47811	17317
7341	47817	17311
7342	47823	17304
7343	47828	17297
7344	47834	17290
7345	47840	17283
7346	47845	17277
7347	47851	17270
7348	47857	17263
7349	47863	17256
7350	47869	17250
7351	47874	17243
7352	47880	17236
7353	47886	17229
7354	47892	17223
7355	47898	17216
7356	47903	17209
7357	47909	17202
7358	47915	17195
7359	47920	17188
7360	47926	17182
7361	47931	17175
7362	47937	17168
7363	47943	17161
7364	47948	17154
7365	47954	17147
7366	47960	17141
7367	47965	17134
7368	47971	17127
7369	47977	17120
7370	47982	17113
7371	47988	17107
7372	47994	17100
7373	47999	17093
7374	48005	17086
7375	48011	17080
7376	48017	17073
7377	48023	17066
7378	48028	17059
7379	48034	17052
7380	48040	17046
7381	48045	17039
7382	48051	17032
7383	48414	17152
7384	48427	17147
7385	48437	17142
7386	48447	17137
7387	48455	17131
7388	48463	17125
7389	48469	17118
7390	48475	17111
7391	48481	17104
7392	48486	17097
7393	48493	17091
7394	48499	17084
7395	48505	17077
7396	48511	17071
7397	48517	17064
7398	48523	17057
7399	48528	17050
7400	48534	17043
7401	48539	17036
7402	48545	17029
7403	48550	17022
7404	48556	17015
7405	48561	17008
7406	48567	17002
7407	48572	16995
7408	48577	16988
7409	48583	16981
7410	48588	16974
7411	48594	16967
7412	48599	16960
7413	48605	16953
7414	48610	16946
7415	48616	16939
7416	48621	16932
7417	48627	16925
7418	48632	16918
7419	48638	16911
7420	48643	16904
7421	48648	16897
7422	48653	16890
7423	48659	16883
7424	48664	16877
7425	48670	16870
7426	48675	16863
7427	48680	16856
7428	48686	16849
7429	48691	16842
7430	48697	16835
7431	48702	16828
7432	48708	16821
7433	48713	16814
7434	48719	16807
7435	48724	16800
7436	48729	16793
7437	48735	16786
7438	48741	16779
7439	48746	16773
7440	48752	16766
7441	48757	16759
7442	48763	16752
7443	48768	16745
7444	48774	16738
7445	48779	16731
7446	48785	16724
7447	48790	16717
7448	48796	16710
7449	48801	16703
7450	48806	16696
7451	48812	16689
7452	48817	16682
7453	48822	16676
7454	48828	16669
7455	48834	16662
7456	48839	16655
7457	48845	16648
7458	48850	16641
7459	48856	16634
7460	48861	16627
7461	48866	16620
7462	48872	16613
7463	48877	16606
7464	48882	16599
7465	48888	16592
7466	48893	16586
7467	48899	16579
7468	48905	16572
7469	48911	16565
7470	48916	16558
7471	48922	16551
7472	48927	16545
7473	48933	16538
7474	48938	16531
7475	48944	16524
7476	48949	16517
7477	48955	16510
7478	48960	16503
7479	48965	16496
7480	48971	16489
7481	48976	16482
7482	48982	16475
7483	48987	16468
7484	48993	16461
7485	48998	16455
7486	49004	16448
7487	49009	16441
7488	49015	16434
7489	49020	16427
7490	49026	16420
7491	49031	16413
7492	49036	16406
7493	49042	16399
7494	49047	16392
7495	49052	16385
7496	49058	16379
7497	49064	16372
7498	49069	16365
7499	49075	16358
7500	49081	16351
7501	49086	16344
7502	49092	16337
7503	49097	16330
7504	49103	16324
7505	49108	16317
7506	49114	16310
7507	49119	16303
7508	49125	16296
7509	49130	16289
7510	49136	16282
7511	49141	16275
7512	49147	16269
7513	49153	16262
7514	49158	16255
7515	49164	16248
7516	49169	16241
7517	49174	16234
7518	49180	16227
7519	49185	16220
7520	49190	16213
7521	49196	16206
7522	49201	16199
7523	49206	16192
7524	49212	16186
7525	49217	16179
7526	49222	16172
7527	49228	16165
7528	49233	16158
7529	49239	16151
7530	49244	16144
7531	49250	16137
7532	49255	16130
7533	49261	16123
7534	49266	16117
7535	49272	16110
7536	49277	16103
7537	49283	16096
7538	49288	16089
7539	49294	16082
7540	49299	16075
7541	49305	16068
7542	49310	16062
7543	49316	16055
7544	49321	16048
7545	49327	16041
7546	49332	16034
7547	49337	16027
7548	49343	16020
7549	49348	16013
7550	49354	16006
7551	49359	16000
7552	49364	15993
7553	49370	15986
7554	49375	15979
7555	49381	15972
7556	49386	15965
7557	49392	15958
7558	49397	15951
7559	49465	15964
7560	49574	15991
7561	49580	15984
7562	49586	15978
7563	49592	15971
7564	49598	15964
7565	49604	15957
7566	49610	15951
7567	49616	15944
7568	49622	15937
7569	49629	15931
7570	49634	15924
7571	49640	15917
7572	49646	15910
7573	49652	15903
7574	49658	15897
7575	49664	15890
7576	49670	15883
7577	49676	15877
7578	49682	15870
7579	49687	15863
7580	49693	15856
7581	49698	15849
7582	49703	15842
7583	49708	15835
7584	49714	15828
7585	49719	15821
7586	49724	15814
7587	49729	15807
7588	49735	15800
7589	49740	15793
7590	49745	15786
7591	49750	15779
7592	49755	15772
7593	49761	15765
7594	49765	15758
7595	49770	15751
7596	49776	15744
7597	49781	15737
7598	49786	15730
7599	49792	15724
7600	49798	15717
7601	49804	15710
7602	49810	15703
7603	49815	15696
7604	49820	15689
7605	49826	15682
7606	49832	15676
7607	49837	15669
7608	49843	15662
7609	49849	15655
7610	49855	15648
7611	49861	15642
7612	49866	15635
7613	49872	15628
7614	49877	15621
7615	49883	15614
7616	49888	15607
7617	49894	15600
7618	49900	15594
7619	49905	15587
7620	49910	15580
7621	49916	15573
7622	49921	15566
7623	49926	15559
7624	49932	15552
7625	49937	15545
7626	49942	15538
7627	49947	15531
7628	49953	15524
7629	49958	15517
7630	49963	15510
7631	49968	15503
7632	49973	15496
7633	49979	15490
7634	49984	15483
7635	49989	15476
7636	49994	15469
7637	50000	15462
7638	50005	15455
7639	50010	15448
7640	50015	15441
7641	50021	15434
7642	50026	15427
7643	50032	15420
7644	50037	15413
7645	50043	15406
7646	50048	15400
7647	50053	15393
7648	50059	15386
7649	50064	15379
7650	50069	15372
7651	50074	15365
7652	50080	15358
7653	50085	15351
7654	50092	15344
7655	50097	15338
7656	50103	15331
7657	50109	15324
7658	50115	15318
7659	50121	15311
7660	50126	15304
7661	50132	15297
7662	50137	15290
7663	50143	15283
7664	50149	15276
7665	50154	15270
7666	50160	15263
7667	50166	15256
7668	50172	15249
7669	50177	15243
7670	50183	15236
7671	50189	15229
7672	50195	15222
7673	50201	15216
7674	50206	15209
7675	50212	15202
7676	50218	15195
7677	50223	15188
7678	50229	15181
7679	50235	15175
7680	50240	15168
7681	50246	15161
7682	50252	15154
7683	50257	15148
7684	50263	15141
7685	50269	15134
7686	50274	15127
7687	50280	15120
7688	50286	15114
7689	50292	15107
7690	50297	15100
7691	50303	15093
7692	50309	15086
7693	50314	15080
7694	50320	15073
7695	50326	15066
7696	50332	15059
7697	50337	15052
7698	50343	15046
7699	50349	15039
7700	50354	15032
7701	50360	15025
7702	50366	15018
7703	50371	15012
7704	50377	15005
7705	50383	14998
7706	50388	14991
7707	50393	14984
7708	50398	14977
7709	50403	14970
7710	50409	14963
7711	50414	14957
7712	50420	14950
7713	50424	14943
7714	50430	14936
7715	50435	14929
7716	50440	14922
7717	50445	14915
7718	50451	14908
7719	50456	14901
7720	50462	14894
7721	50467	14887
7722	50472	14881
7723	50477	14874
7724	50483	14867
7725	50488	14860
7726	50494	14853
7727	50499	14846
7728	50504	14839
7729	50509	14832
7730	50514	14825
7731	50519	14818
7732	50524	14811
7733	50529	14804
7734	50534	14797
7735	50539	14790
7736	50544	14783
7737	50550	14776
7738	50735	14822
7739	50743	14816
7740	50749	14809
7741	50754	14802
7742	50760	14796
7743	50766	14789
7744	50772	14782
7745	50778	14775
7746	50783	14769
7747	50790	14762
7748	50795	14755
7749	50802	14748
7750	50808	14742
7751	50814	14735
7752	50820	14728
7753	50825	14722
7754	50832	14715
7755	50837	14708
7756	50843	14701
7757	50848	14694
7758	50854	14688
7759	50859	14681
7760	50865	14674
7761	50870	14667
7762	50875	14660
7763	50881	14653
7764	50886	14646
7765	50892	14639
7766	50898	14633
7767	50903	14626
7768	50909	14619
7769	50914	14612
7770	50919	14605
7771	50924	14598
7772	50930	14591
7773	50936	14584
7774	50941	14578
7775	50947	14571
7776	50952	14564
7777	50957	14557
7778	50963	14550
7779	50969	14543
7780	50974	14536
7781	50979	14530
7782	50985	14523
7783	50990	14516
7784	50996	14509
7785	51001	14502
7786	51007	14495
7787	51012	14489
7788	51019	14482
7789	51025	14475
7790	51030	14468
7791	51035	14461
7792	51040	14454
7793	51046	14448
7794	51051	14441
7795	51056	14434
7796	51062	14427
7797	51067	14420
7798	51072	14413
7799	51078	14406
7800	51083	14399
7801	51089	14392
7802	51094	14386
7803	51100	14379
7804	51105	14372
7805	51111	14365
7806	51116	14358
7807	51122	14352
7808	51128	14345
7809	51133	14338
7810	51138	14331
7811	51144	14324
7812	51149	14317
7813	51154	14310
7814	51160	14303
7815	51165	14297
7816	51171	14290
7817	51176	14283
7818	51182	14276
7819	51187	14269
7820	51192	14262
7821	51198	14255
7822	51203	14249
7823	51209	14242
7824	51214	14235
7825	51220	14228
7826	51226	14221
7827	51232	14215
7828	51238	14208
7829	51244	14201
7830	51251	14195
7831	51257	14188
7832	51264	14182
7833	51270	14175
7834	51277	14169
7835	51283	14162
7836	51290	14156
7837	51297	14149
7838	51303	14143
7839	51309	14136
7840	51316	14129
7841	51322	14123
7842	51328	14116
7843	51335	14109
7844	51341	14103
7845	51347	14096
7846	51353	14090
7847	51360	14083
7848	51366	14076
7849	51372	14070
7850	51379	14063
7851	51386	14057
7852	51392	14050
7853	51398	14044
7854	51405	14037
7855	51411	14030
7856	51417	14024
7857	51423	14017
7858	51430	14011
7859	51436	14004
7860	51443	13997
7861	51449	13991
7862	51456	13984
7863	51462	13978
7864	51469	13971
7865	51475	13965
7866	51482	13958
7867	51488	13951
7868	51494	13945
7869	51501	13938
7870	51507	13932
7871	51513	13925
7872	51519	13918
7873	51525	13912
7874	51531	13905
7875	51537	13898
7876	51543	13891
7877	51549	13885
7878	51555	13878
7879	51561	13871
7880	51566	13864
7881	51572	13858
7882	51577	13851
7883	51583	13844
7884	51589	13837
7885	51595	13831
7886	51600	13824
7887	51606	13817
7888	51612	13810
7889	51618	13804
7890	51623	13797
7891	51629	13790
7892	51635	13783
